Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,21027
Base Time Seconds,1744929068
Base Time Fractional,.628364260
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
6846,0.2595917582512,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9571762084961,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.451117420
6847,0.2338995635509,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0313639640808,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.454612920
6848,0.2627266049385,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9774446487427,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.458077440
6849,0.2461474537849,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9738931655884,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.461566000
6850,0.2631028294563,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0282993316650,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.465045360
6851,0.2363822907209,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9656081199646,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.468529360
6852,0.2333082854748,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9975008964539,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.472024360
6853,0.2507700026035,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9665155410767,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.475491940
6854,0.23660184443,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0292797088623,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.478974420
6855,0.2543756067753,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0449428558350,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.482452160
6856,0.2339188754559,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0141444206238,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.485923160
6857,0.2518467903137,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9621300697327,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.489384460
6858,0.2365787476301,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0289392471313,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.492874840
6859,0.2692877650261,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9972414970398,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.496359860
6860,0.2410068064928,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0096855163574,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.499826040
6861,0.2672840952873,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9769577980042,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.503304160
6862,0.2366808205843,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9748740196228,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.506791920
6863,0.2643813192844,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9739665985107,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.510268740
6864,0.2685553133488,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0366573333740,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.513746920
6865,0.2720755934715,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9859561920166,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.517221140
6866,0.2390653192997,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9869856834412,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.520677120
6867,0.333678394556,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0077562332153,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.524145680
6868,0.3194844126701,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0068073272705,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.527629160
6869,0.3351664543152,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0023808479309,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.531107500
6870,0.2700229883194,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9645867347717,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.534603980
6871,0.2363957762718,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0231919288635,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.538090360
6872,0.2334566116333,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9909906387329,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.541573300
6873,0.2563402056694,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0166816711426,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.545030880
6874,0.2604542672634,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9779791831970,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.548505820
6875,0.2336818724871,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9882750511169,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.551992740
6876,0.2420815676451,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9657621383667,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.555476900
6877,0.262709915638,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9737067222595,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.558961700
6878,0.2339785397053,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0090775489807,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.562441200
6879,0.2642101049423,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9544854164124,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.565903200
6880,0.2596894204617,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0103983879089,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.569356460
6881,0.2656430900097,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0013594627380,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.572831860
6882,0.2584203481674,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0032887458801,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.576305760
6883,0.2371796816587,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0004515647888,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.579788060
6884,0.2417444586754,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9903502464294,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.583247240
6885,0.2416173368692,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0018138885498,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.586718420
6886,0.2384739816189,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0348410606384,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.590178580
6887,0.2590675055981,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9687857627869,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.593660960
6888,0.235504001379,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0411968231201,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.597122640
6889,0.263782531023,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9547123908997,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.600598040
6890,0.2557970285416,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9889883995056,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.604067820
6891,0.2394255101681,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0325398445129,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.607551640
6892,0.2335394024849,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9903502464294,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.611048820
6893,0.2629252076149,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9936013221741,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.614541380
6894,0.2424725145102,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9558472633362,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.618014220
6895,0.2549996376038,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0225834846497,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.621503120
6896,0.2662555873394,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0175900459290,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.624973580
6897,0.3312399983406,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0189924240112,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.628439060
6898,0.3207094073296,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9945497512817,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.631924160
6899,0.2702447474003,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9620161056519,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.635386000
6900,0.2690500617027,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0075612068176,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.638860960
6901,0.2699767351151,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9569821357727,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.642343560
6902,0.260976433754,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0040106773376,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.645816400
6903,0.2352150827646,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0416512489319,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.649275500
6904,0.2646817862988,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9660215377808,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.652774740
6905,0.2325358837843,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0315909385681,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.656242240
6906,0.2510725259781,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9602003097534,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.659701600
6907,0.2410279512405,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0132770538330,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.663170320
6908,0.2347297072411,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0430130958557,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.666630640
6909,0.234417706728,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0419917106628,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.670092640
6910,0.2529099881649,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9528226852417,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.673576660
6911,0.2335856258869,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0010190010071,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.677073460
6912,0.2722764909267,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0001111030579,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.680560140
6913,0.2694126963615,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9741606712341,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.684051020
6914,0.242557361722,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0429816246033,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.687524960
6915,0.2714928686619,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9816517829895,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.690981220
6916,0.2449340224266,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9716234207153,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.694458940
6917,0.2231964319944,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0289392471313,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.697930820
6918,0.2425418496132,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0394945144653,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.701430800
6919,0.2486225515604,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9591789245605,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.704897600
6920,0.2539480030537,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9549388885498,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.708356620
6921,0.242414727807,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0419917106628,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.711836620
6922,0.2548494040966,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9648132324219,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.715319960
6923,0.2331252843142,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9814243316650,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.718803300
6924,0.2773982286453,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9584980010986,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.722262200
6925,0.2443215548992,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9999976158142,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.725740160
6926,0.2369851469994,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0444159507751,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.729203660
6927,0.3020433485508,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9780521392822,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.732701900
6928,0.3327654600143,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0222835540771,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.736181500
6929,0.2453385144472,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0191783905029,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.739654760
6930,0.2699767351151,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9506263732910,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.743137860
6931,0.2500766217709,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0028352737427,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.746615020
6932,0.2405194789171,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9953441619873,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.750096420
6933,0.2333063781261,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9909906387329,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.753581020
6934,0.2627676725388,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9552068710327,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.757036620
6935,0.2462630271912,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0309820175171,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.760517660
6936,0.2567331194878,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0188379287720,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.763979560
6937,0.246821731329,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9933824539185,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.767453540
6938,0.2621205449104,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9616756439209,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.770906800
6939,0.2343849390745,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0422596931458,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.774386380
6940,0.2604311704636,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9548258781433,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.777862720
6941,0.2232888638973,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0091910362244,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.781330840
6942,0.2642447948456,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9583444595337,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.784809580
6943,0.2782511413097,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9849023818970,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.788277180
6944,0.2661053836346,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9677643775940,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.791783500
6945,0.2347971349955,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0419507026672,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.795243300
6946,0.2585243582726,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0371112823486,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.798715820
6947,0.2688464224339,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0137715339661,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.802196580
6948,0.2388014495373,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0028028488159,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.805657700
6949,0.2420372962952,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9515013694763,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.809136880
6950,0.2361415177584,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0187654495239,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.812600760
6951,0.2382524758577,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0344600677490,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.816069460
6952,0.2368657439947,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9771442413330,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.819540980
6953,0.2156056165695,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9898233413696,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.823018720
6954,0.2646261155605,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9692401885986,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.826489420
6955,0.2716199755669,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9729118347168,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.829949580
6956,0.2341172397137,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0310959815979,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.833437380
6957,0.2884993255138,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9758954048157,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.836899580
6958,0.3296425044537,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0199732780457,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.840357400
6959,0.2588384747505,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9566817283630,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.843834160
6960,0.2630082368851,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0349545478821,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.847316040
6961,0.2652270793915,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9559607505798,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.850787540
6962,0.2389613091946,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0440754890442,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.854256760
6963,0.2703927755356,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9574360847473,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.857729220
6964,0.2409355044365,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0234918594360,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.861216060
6965,0.2191747874022,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0203137397766,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.864701500
6966,0.2643393874168,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9609947204590,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.868162260
6967,0.2690962851048,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0044965744019,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.871648000
6968,0.2446586638689,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0391955375671,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.875108220
6969,0.2456640899181,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9608812332153,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.878572400
6970,0.2546876072884,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0257611274719,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.882064780
6971,0.2519372105598,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9558472633362,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.885529900
6972,0.2603828012943,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0306010246277,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.889009760
6973,0.26623031497,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0194783210754,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.892511540
6974,0.2549071907997,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9572091102600,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.895978580
6975,0.2663733363152,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0003790855408,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.899459020
6976,0.2612999975681,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9513478279114,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.902936940
6977,0.2686037421227,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9720044136047,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.906398500
6978,0.2423107177019,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0405158996582,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.909876240
6979,0.2502499520779,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0261020660400,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.913352100
6980,0.2618778347969,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9726853370667,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.916822280
6981,0.2391577661037,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9875535964966,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.920291460
6982,0.244298428297,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9843354225159,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.923767480
6983,0.2333679497242,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0085506439209,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.927247520
6984,0.2700807750225,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9603872299194,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.930717380
6985,0.2366365194321,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0347280502319,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.934203620
6986,0.2701847851276,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9547123908997,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.937676620
6987,0.2357563227415,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9779391288757,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.941154400
6988,0.3280157148838,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0032162666321,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.944644400
6989,0.3471648395061,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9653077125549,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.948120480
6990,0.2692162394524,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9892559051514,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.951615240
6991,0.23365496099,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0012459754944,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.955098820
6992,0.2543987333775,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0381326675415,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.958572880
6993,0.2563612163067,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0124416351318,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.962041220
6994,0.2442406415939,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9858102798462,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.965501580
6995,0.2607410550117,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9494509696960,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.968970600
6996,0.2387493997812,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0041561126709,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.972440160
6997,0.2703834474087,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9553198814392,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.975920060
6998,0.264730155468,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9669699668884,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.979389980
6999,0.2597493231297,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9590253829956,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.982873340
7000,0.2388091385365,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0242862701416,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.986349960
7001,0.2586977183819,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9791140556335,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.989811060
7002,0.2354693263769,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0296201705933,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.993290940
7003,0.2365440577269,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9698071479797,Volt DC,1,T,2W,F,F,04/17/2025,22:31:32,.996777940
7004,0.2502037286758,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,4.9830865859985,Volt DC,1,T,2W,F,F,04/17/2025,22:31:33,.000235460
7005,0.23845282197,Amp DC,1,6.5,F,F,F,F,F,F,Front,F,Main,5.0411248207092,Volt DC,1,T,2W,F,F,04/17/2025,22:31:33,.003713820
